Period,Day-ahead_Price_2015_[EUR/MWh],Emissions_2015_[g/kWh],Day-ahead_Price_2016_[EUR/MWh],Emissions_2016_[g/kWh],Day-ahead_Price_2017_[EUR/MWh],Emissions_2017_[g/kWh],Day-ahead_Price_2018_[EUR/MWh],Emissions_2018_[g/kWh],Day-ahead_Price_2019_[EUR/MWh],Emissions_2019_[g/kWh],Day-ahead_Price_2020_[EUR/MWh],Emissions_2020_[g/kWh],Day-ahead_Price_2021_[EUR/MWh],Emissions_2021_[g/kWh],Day-ahead_Price_2022_[EUR/MWh],Emissions_2022_[g/kWh],Day-ahead_Price_2023_[EUR/MWh],Emissions_2023_[g/kWh],
2913,27.18,416.288147877843,16.77,434.170775971616,35.84,399.681683355809,50.73,410.076259154033,43.3,289.897714474691,-2.43,138.934539894021,48.08,254.269124777624,264.57,460.351380573949,122.99,307.69015560365,
2914,26.02,392.316364345573,16.97,408.354319453828,34.85,390.383069238232,44.98,403.604129025765,39.7,283.661703392673,-2.89,130.142891524403,46.18,237.413560865349,238.98,413.89655950467,115.69,308.845625668185,
2915,25.67,372.929663675441,15.16,370.538680563045,33.47,376.674833645887,40.9,382.873950683866,37.32,276.029725513137,-2.47,132.584083314231,46.13,217.248752468227,194.27,365.564569788091,108.96,285.88466750713,
2916,24.22,362.359181491841,13.73,343.397692801846,31.04,367.888010424465,38.1,362.770625502581,31.42,263.941609775254,0.35,139.340157767722,43.91,201.503265735722,189.97,346.372793424828,98.46,269.792301330843,
2917,22.66,361.146897581057,14.29,323.540904990742,30.78,366.782506904652,37.62,360.657479929222,31.9,246.206180239952,-2.04,138.471099875386,16.93,184.391930905565,190.68,343.171402087258,92.76,247.711428925016,
2918,23.15,365.450948521319,13.54,308.250879171703,30.4,369.653003875239,36.88,369.154422938556,34.32,238.984296683869,-2.06,155.137388413513,3,170.529295556852,190.45,347.943959579415,86.32,234.835361072311,
2919,22.09,378.786602597257,14.25,311.738927140372,30.41,378.365781380538,37.37,394.54035360603,37,241.260524964413,-0.04,158.746070421854,0.01,173.827317934284,187.65,357.584135174024,81.97,242.772968220759,
2920,21.09,394.081401124685,16.21,327.238469916987,30.43,397.784192635896,38.93,423.303899361111,37.48,258.926598673325,1.95,177.796817544363,2.62,212.53517001401,185.05,371.129434379976,87.2,262.909429696467,
2921,24.83,432.409842864215,21.35,352.734324746947,31.02,420.093864499521,44.53,452.861904099816,40.41,279.86854579271,7.88,206.556221189309,35.77,259.231004402131,188.2,397.166830467669,94.43,299.14564668155,
2922,34.96,469.929751824159,23.57,407.483880972779,34.97,443.697883798907,47,476.309310034511,45.98,301.740074946228,18.99,238.119841675482,50.52,299.229358465666,218.72,440.091409220916,117.38,340.390436902606,
2923,36.93,507.383882388674,25.08,463.937765781835,38.52,455.117360479157,48.18,487.454593187353,47.18,318.734642864335,23.5,262.659062925569,55.9,322.96705863645,244.11,485.298633532699,130,365.185732180173,
2924,37.95,526.356532657407,25.74,517.763142857799,38.57,464.472711310234,49.59,501.513262464723,47.38,331.575893953013,28.43,274.212510506025,67.11,330.488350872994,263.97,525.318976335746,142.86,381.500639215002,
2925,36.93,521.271821065595,26.35,535.047860876692,35.23,466.689504525757,47.06,500.259966554518,45.66,337.143940451557,26.88,276.082924450621,66.49,338.283011446855,265.41,541.64144515849,133.69,394.726598315784,
2926,37.33,504.136841827001,24.48,534.808689476132,33.34,470.434702385385,45.25,508.269691393618,44.72,330.780027814817,20.91,242.141838799617,61.68,323.564926893288,253.52,531.569571441792,124.02,423.981945627657,
2927,33.57,492.32446247442,21.45,539.715841263573,28.46,457.555579858704,37.35,501.628546144022,41.71,328.641324824005,16,232.878669758638,52.89,323.169098260834,241.11,535.246872708509,116.13,450.750214466228,
2928,22.97,467.957742668101,20.23,536.623313615421,28.59,458.476461517724,34.23,488.935917204122,33.29,329.044488088718,12.2,225.893678882153,54.32,310.354896400955,219.92,535.566343891885,107.65,461.970951583686,
2929,19.58,457.295148575698,20.03,526.136919696889,27.43,461.026190452195,32.12,456.932762311528,34.9,313.903837300559,10,208.18000381136,52.73,309.5921630245,184.5,539.217302820877,102.63,458.065246073168,
2930,16.7,446.773455348384,19.94,522.137402841073,27.48,465.126061208278,31.16,449.450184549744,33.6,302.908502824292,10,200.388781706463,51.44,324.049048235737,182.09,545.398673238175,100.97,444.533645491626,
2931,17,430.674305145292,20.08,527.834104252679,28.5,471.732120610475,30.53,466.465933561879,32.48,304.137281568148,8,200.450863859837,51.66,326.062814428832,184.08,542.536552808965,97.8,438.151833556137,
2932,16.96,430.925022236321,23.47,535.070784144345,30.35,484.721906684482,32.22,476.341883440977,33.1,311.890151474355,8,199.321577824533,51.6,354.181843000462,185.12,530.809120589921,105.25,456.774421258115,
2933,17.05,426.393953916142,31.12,548.929862654086,31.95,502.309196581235,34.25,483.089827245951,35.96,323.977472706074,8,208.086125811845,56.51,360.600181100984,187.04,528.416314415591,111.92,471.264245190735,
2934,13.34,406.039040698861,35.53,581.698462958117,39.51,507.955554956816,44.9,493.645980727376,41.95,349.59635973525,7.2,199.88608354854,70.7,352.295080054186,191.19,536.910801105248,125.52,442.131343638902,
2935,14.55,403.042053769578,34.96,584.373873323325,44.99,489.658586828211,49.91,465.626006361685,46.99,356.60170254009,8,192.23588372091,86.42,321.095935907265,236.26,525.798328674328,133.3,403.820911036647,
2936,13.88,404.157587291878,31.35,546.772906604685,45,479.075652293153,50.01,443.519051634929,50.1,342.733152871917,10.3,183.936731578749,87.93,281.24201316004,255.96,487.778512874414,125.1,372.792938082461,
2937,18.94,389.355683444525,28.29,518.476002443601,39.73,465.337619912423,48.54,436.227430595672,47.94,330.614625434727,10.55,167.323025825469,67.32,256.665920964587,255.96,453.424099837711,110.1,336.338445507561,
2938,20.09,359.815763075141,26.91,490.636365987496,38.97,451.205834999991,44.28,422.154815756789,46.9,312.973939677656,10.7,154.555636306224,60.98,249.922134733293,232.7,418.203794812774,91.16,302.981514027666,
2939,22.7,333.53477829133,25.29,468.280824833159,38.48,433.73482905781,39.93,405.976250689848,46.47,308.589626639501,11.28,143.821621495945,57.12,239.761967690604,206.07,390.530082855186,84.16,260.232346329377,
2940,21.39,310.344460486301,25.07,445.78072536393,34.27,426.138599133824,37.95,394.229287749807,43.7,309.273466548761,10.01,140.495439611862,52.99,226.399706479408,200.24,369.268334028652,77.83,231.826113472354,
2941,17.43,305.580436251833,25.02,436.40234950147,33.94,422.520080886483,37.37,383.875397607598,39.84,298.14361277023,7.35,138.076605848586,49.97,222.807981971242,195.79,362.955438780685,80.02,214.294523666839,
2942,13.01,309.4598754301,25.53,427.491664955565,34.01,410.349763720334,37.09,389.69933801624,36.66,288.282792406607,5.65,142.494208078694,50.83,226.558066375371,197.29,359.48226600028,75.13,209.218636280814,
2943,12.03,324.167564255673,26.94,432.436247205073,32.83,403.416253358149,36.46,400.500540607155,35.61,283.582502163227,5.25,150.709902710552,50.09,244.971063543313,194.89,369.393486317199,73.5,223.899858304429,
2944,12.16,347.02493332809,29.06,447.726284238105,31.79,408.821536032251,36.49,420.87053635747,35.47,286.230266083149,5.66,153.144822928962,49.79,278.40040257561,195.54,386.069714488881,83.86,263.869451730014,
2945,13.29,356.227082436018,33,473.659024907301,32.43,415.708519442815,38.9,451.035582933954,38.89,293.819230590883,8.5,171.834514960978,56.19,317.590273245448,197.99,402.530850741721,97.59,337.14985622522,
2946,16.01,386.6854250982,35.79,511.118818753008,34.9,433.308963132402,44.17,481.441013125184,42.01,313.80826246696,17.93,186.210102308176,70.06,358.818553014712,218.99,438.275301301046,124.09,395.807421469877,
2947,18.81,405.209889832244,35.76,548.372823860098,37.66,448.49923670578,46.99,491.249997183339,43.96,323.66922396394,25.51,238.070627851649,82.66,376.204672046329,249.96,479.642603381861,140.08,429.520996593744,
2948,19.96,409.903071266998,34.08,562.132203584748,38.94,463.712512178481,48.15,501.767769470946,44.57,344.776024140191,28.04,255.393144015816,87,365.385014786141,269.94,511.76484588662,171.58,434.602756519287,
2949,20.5,408.806771535838,31.93,571.618795977868,36.97,458.585099174521,48.95,502.946827508451,44.92,370.848617897389,26.37,261.157736002551,78.25,330.951558041344,270.23,532.697440738748,132.25,431.508043177118,
2950,20.48,396.988879990212,27.05,579.038977078772,30.52,457.3148776661,40.08,498.928774092943,45.37,383.094861615685,24.38,246.116344386721,68.7,282.998014604044,261.77,538.939152939943,120.95,441.610722401062,
2951,12.17,387.987570555398,23.91,576.968670602824,28.6,448.895934248722,35,479.063765765738,42.01,376.543436499271,20.49,219.789261707743,52.96,205.349722029997,253.21,550.180617371821,114.73,440.923138180336,
2952,9.59,373.873542600707,22.32,566.314821334591,26.91,434.42806944278,34.24,472.880967971237,39.72,378.637075009181,18,212.698090757988,45.28,168.553933140606,228.94,564.807605814746,100.13,430.431919578299,
2953,9.52,366.744767327616,21.84,544.398815369315,26.26,431.188099889473,33.32,477.242014255216,36.77,386.893754624948,13.76,222.80965818787,37.82,155.234610625787,206,573.115185137926,95.24,406.5753761315,
2954,10.39,369.548045303181,21.37,527.124133187277,24.57,431.36006988342,33.88,478.278712183468,35.56,378.033470932964,11.44,233.419479589295,16.97,146.791966705494,200,579.319549965687,94.16,396.909007426285,
2955,4.89,355.463241074404,21.85,522.423806704613,24.82,433.023084996268,33.72,479.434577688823,34.9,357.336511749736,11.15,235.881544714003,0.12,141.932946822717,200.34,583.384663919562,95.26,398.811209114648,
